id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"21788778","2014-02-14 20:16:49","4","1131","Regression using PYMC3","1","1","4","dartdog","4601","twiecki","1151"
"21741756","2014-02-12 22:59:44","1","449","Pymc Linear Regression starting issues (scaling input params?)","1","2","1","dartdog","4601","dartdog","4601"
"21439948","2014-01-29 18:49:38","1","123","Create a summary Pandas DataFrame using concat/append via a for loop","2","2","","dartdog","4601","Andy Hayden","218111"
"21390910","2014-01-27 20:23:57","3","859","getting the x axis grid to show in matplotlib","1","2","","dartdog","4601","Paul H","36143"
"21420165","2014-01-29 01:08:37","7","5705","Pandas generate date range of Beginning Month","1","0","1","dartdog","4601","Jeff","88337"
"21516536","2014-02-02 21:34:21","1","665","Add a second data series to a sub-plot in Matplotlib","1","3","","dartdog","4601","jmz","2930"
"21539588","2014-02-03 22:59:22","6","1241","How to embed data in an IPython Notebook?","2","1","2","dartdog","4601","unutbu","601449"
"21207990","2014-01-18 18:17:54","6","3963","Display multiple output tables in IPython notebook using Pandas","1","3","1","dartdog","4601","dartdog","4601"
"21317567","2014-01-23 19:27:15","4","10341","Getting the regression line to plot from a Pandas regression","1","2","1","dartdog","4601","Josef","15319"
"21319255","2014-01-23 21:03:56","3","6460","Pandas Statsmodels ols regression prediction using DF predictor?","2","0","","dartdog","4601","Josef","15319"
"22646047","2014-03-25 20:55:50","1","468","Extract Pandas index value as single date time stamp variable, Not as index","1","0","","dartdog","4601","DSM","234989"
"22841493","2014-04-03 14:59:40","0","87","Adjusting Font sizes in Group plots using Matplotlib","1","5","","dartdog","4601","Paul H","36143"
"21197774","2014-01-17 23:16:27","89","132904","Assign pandas dataframe column dtypes","6","4","27","hatmatrix","19733","Andy Hayden","218111"
"18363183","2013-08-21 16:42:39","3","2737","iteratively calling pandas datareader","2","0","2","eric costello","16","",""
"15610083","2013-03-25 07:56:38","5","12393","How to read a dataframe of encoded strings from csv in python","1","0","1","fabrizio_ff","35","root","45129"
"15618976","2013-03-25 15:42:57","2","225","Trying to use replace method with pandas","1","2","","Mickey Soltys","11","",""
"15911113","2013-04-09 19:45:39","1","1371","Pandas: reindex multiindex, broadcast results","1","0","1","msteen","106","Dan Allan","23313"
"15755057","2013-04-02 02:28:06","12","12739","Using cumsum in pandas on group()","2","0","7","msteen","106","bdiamante","8250"
"16956460","2013-06-06 07:47:12","1","93","Grouping python pandas","1","0","","user2211803","21","",""
"15786686","2013-04-03 11:56:15","0","401","groupby that contain more than one element","2","0","1","jojo12","983","",""
"15705630","2013-03-29 14:48:13","187","199210","Get the Row(s) which have the max value in groups using groupby","11","4","83","jojo12","983","Zelazny7","23162"
"15707746","2013-03-29 16:54:10","8","4811","Python : How can I get Rows which have the max value of the group to which they belong?","1","3","2","jojo12","983","BrenBarn","176765"
"15681802","2013-03-28 12:26:39","2","6254","import excel file error python pandas","2","1","0","jonas","3837","DSM","234989"
"15911174","2013-04-09 19:48:50","0","326","Python Pandas histogram not recognizing 'by' grouping argument","0","2","1","jonas","3837","",""
"17093090","2013-06-13 17:12:33","-1","80","stack columns in dataframe, and also stack index column","1","2","","jonas","3837","",""
"17142304","2013-06-17 07:23:17","45","74010","Replace string/value in entire DataFrame","2","1","16","jonas","3837","waitingkuo","44981"
"17114904","2013-06-14 18:20:02","30","51938","python pandas replacing strings in dataframe with numbers","7","0","6","jonas","3837","Dan Allan","23313"
"17377852","2013-06-29 07:31:29","2","3739","make a new variable from existing data in pandas dataframe","1","2","","jonas","3837","Jeff","88337"
"18464428","2013-08-27 11:42:54","0","578","Pandas stack columns in dataframe an make a histogram","1","3","1","jonas","3837","Viktor Kerkez","30933"
"15751348","2013-04-01 20:32:35","0","979","pivot table subtotals","1","3","","user2233035","3","Dan Allan","23313"
"15752197","2013-04-01 21:27:36","4","1333","kde density plot using python pandas","0","3","0","GeauxEric","828","",""
"18290123","2013-08-17 15:00:10","22","52966","disable index pandas data frame","5","0","4","GeauxEric","828","Viktor Kerkez","30933"
"15777021","2013-04-03 00:47:19","1","1564","pandas.io.data get_data_yahoo ^DJI retrieval error","1","0","","Alex Graf","8","waitingkuo","44981"
"15778371","2013-04-03 03:29:26","2","258","read_csv convert date in 3 columns to 1 column date format like YYYY-MM-DD using pandas in Python","2","0","","user2238586","11","",""
"17266129","2013-06-23 23:06:27","20","27419","Python Pandas Conditional Sum with Groupby","3","0","6","AllenQ","504","Andy Hayden","218111"
"17775935","2013-07-21 19:16:35","30","33520","SQL-like window functions in PANDAS: Row Numbering in Python Pandas Dataframe","5","1","11","AllenQ","504","Andy Hayden","218111"
"16574466","2013-05-15 20:33:56","4","359","Extra Bin with Pandas Resample","1","2","","Snakes McGee","295","",""
"15799162","2013-04-03 22:12:51","41","20568","Resampling Within a Pandas MultiIndex","7","0","27","Snakes McGee","295","unutbu","601449"
"15811414","2013-04-04 12:38:18","2","2313","Pandas dataframe merge issue","1","4","","wayne","11","",""
"15819050","2013-04-04 18:37:25","49","71482","Pandas DataFrame concat vs append","4","0","14","JPBelanger","258","Jeff","88337"
"15832445","2013-04-05 11:12:43","4","3079","Cannot seem to install pandas for python 2.7 on windows","3","3","","Kututo","21","",""
"15835858","2013-04-05 13:58:02","0","2083","Efficient loop through two Pandas DataFrames","1","1","","user2248825","1","",""
"15859961","2013-04-07 07:26:55","3","936","FX Data - analyse intraday data","1","0","1","user2253810","18","user1827356","4676"
"15877067","2013-04-08 10:41:34","1","928","MultiIndex and read_table with separate indexes and data","1","0","2","jarpineh","39","unutbu","601449"
"15897805","2013-04-09 09:07:39","1","1462","Reading variable column and row structure to Pandas by column amount","2","0","1","jarpineh","39","",""
"16652651","2013-05-20 15:14:43","4","1574","Pandas df.head() Error","2","2","","agconti","12470","Andy Hayden","218111"
"17973877","2013-07-31 14:56:29","6","4235","Pandas: df.groupby(x, y).apply() across multiple columns parameter error","1","0","","agconti","12470","",""
"17598881","2013-07-11 16:36:57","1","190","Using df.apply() with a Pandas MuliIndex / carrying out operations on hierarchical index rows?","1","0","","agconti","12470","Jeff","88337"
"17599310","2013-07-11 17:00:47","2","526","Reduce Two Pandas Series to a Single One","1","0","","agconti","12470","Jeff","88337"
"18291713","2013-08-17 17:51:44","3","1298","How to conditionally select items from a pandas Series","2","0","1","Kutoff","314","Phillip Cloud","18335"
"17056560","2013-06-12 01:56:31","2","184","How do I assign a vector to a subset of rows of a column in a pandas DataFrame with NaNs?","1","4","","midfield","13","Andy Hayden","218111"
"15943945","2013-04-11 08:22:42","13","17674","Annotate scatterplot from a pandas dataframe","1","3","2","SilviaDomingo","73","",""
"15956006","2013-04-11 18:19:23","0","136","Converting pandas panel object to rpy2.robjects.vectors.Array object","0","2","","user2271617","1","",""
"15976026","2013-04-12 16:05:06","1","92","Unexpected result of DataFrame sort","1","7","","Erik Gibbons","8","Andy Hayden","218111"
"17239832","2013-06-21 16:14:18","-1","159","How to iterate over two dataframes?","1","6","0","user21988","59","Brian","2681"
"15985510","2013-04-13 07:43:41","2","1380","iterating randomly through groups in python data frame","1","1","","Mahesh","65","Jeff","88337"
"17171521","2013-06-18 14:27:47","4","306","python pandas DataFrame from a list","1","1","","black_13","84","",""
"17073150","2013-06-12 18:54:16","11","6468","filtering a pandas Dataframe based on date value","1","0","2","black_13","84","",""
"16093594","2013-04-18 21:42:16","1","464","pandas sort with smaller memory footprint?","1","0","","andrew","8","Jeff","88337"
"16050358","2013-04-17 02:23:31","1","71","Combining DataFrames without Nans","1","0","","Amol Desai","62","bdiamante","8250"
"16682190","2013-05-22 01:43:53","0","2621","pandas dataframe.drop(col,axis=1) does not drop column from column.levels in multiindex dataframe","0","3","","Amol Desai","62","",""
"16026216","2013-04-15 23:17:27","4","3603","Generate new columns as a combination of other columns","1","0","","Amol Desai","62","Dan Allan","23313"
"18086424","2013-08-06 17:13:23","8","4269","Read in large file and make dictionary","4","16","2","Anush","888","Viktor Kerkez","30933"
"16724791","2013-05-23 22:17:08","0","664","pandas resample doesn't work with numpy 1.7","1","5","1","Alex Messina","103","",""
"16310782","2013-04-30 23:54:45","1","1168","Pandas PanelOLS, OLS predictions","1","0","","user2297212","13","Wes McKinney","63311"
"16764590","2013-05-26 23:24:29","8","1853","Does Pandas support quarterly dates of the form yyyyQp (e.g. 2013Q2)?","3","1","2","kdamica","135","unutbu","601449"
"17037433","2013-06-11 06:00:36","4","2965","fillna : how to pad values over the next x days","5","1","2","Maxi","177","",""
"17943528","2013-07-30 09:42:05","2","988","Series plot pandas color","1","0","","Maxi","177","Andy Hayden","218111"
"18252576","2013-08-15 12:24:37","2","77","Count recurring sets and add as new column","1","0","","user2309282","49","Andy Hayden","218111"
"16241402","2013-04-26 16:48:02","2","428","Pandas Data Frame join by grouping","1","0","","user2309282","49","bdiamante","8250"
"16358036","2013-05-03 11:37:50","-1","1708","Syntax error when converting from float64 to integer","1","0","","user2324693","41","",""
"16568964","2013-05-15 15:19:46","8","20703","Make a multiline plot from .CSV file in matplotlib","2","7","5","user2324693","41","",""
"16266019","2013-04-28 18:07:33","49","53447","Python Pandas: Group datetime column into hour and minute aggregations","3","2","21","horatio1701d","2669","",""
"16309739","2013-04-30 22:05:06","2","3688","Pandas: Combine resampling with groupby and calculate time differences","1","1","3","Andy","2951","Jeff","88337"
"16277047","2013-04-29 11:03:20","2","711","Efficient way to do spatial anaylsis with pandas","1","0","","Andy","2951","Andy Hayden","218111"
"16353729","2013-05-03 07:25:48","226","372621","Why isn't my Pandas 'apply' function referencing multiple columns working?","6","2","87","Andy","2951","waitingkuo","44981"
"16424493","2013-05-07 16:52:02","92","87798","Pandas: Setting no. of max rows","5","6","24","Andy","2951","Wouter Overmeire","36034"
"16435697","2013-05-08 08:11:56","16","16044","Pandas: Get label for value in Series Object","1","0","2","Andy","2951","waitingkuo","44981"
"16610396","2013-05-17 13:32:31","0","238","pandas: efficient way to make calculations within groups","1","1","1","Andy","2951","",""
"16626082","2013-05-18 15:47:10","0","336","Pandas: Period object to abstract from time","1","0","","Andy","2951","",""
"16770011","2013-05-27 09:20:41","3","3842","Pandas: Set_index function does not delete columns","1","0","1","Andy","2951","waitingkuo","44981"
"16770420","2013-05-27 09:43:34","0","855","Pandas: complex resampling and groupby with Multiindex","0","9","","Andy","2951","",""
"16762014","2013-05-26 17:48:01","5","9511","Pandas: Exponential smoothing function for column","1","2","1","Andy","2951","unutbu","601449"
"16816968","2013-05-29 14:42:48","0","684","Pandas: Efficient spatial analysis using adjacency matrix","0","3","","Andy","2951","",""
"16796667","2013-05-28 16:06:41","2","4362","Pandas: Efficient way to do loops with groupby objects","1","0","1","Andy","2951","",""
"16913556","2013-06-04 08:54:32","0","104","Pandas: Convert Groupby DateObject into PeriodObject","1","0","1","Andy","2951","",""
"16987036","2013-06-07 14:52:25","-1","975","Pandas: TimeGrouper frequency mismatch","1","2","","Andy","2951","Jeff","88337"
"16980564","2013-06-07 09:21:00","1","147","Pandas: Duplicated groupby response","1","0","","Andy","2951","",""
"16982370","2013-06-07 10:52:30","10","7452","Pandas: Combine TimeGrouper with another Groupby argument","2","3","1","Andy","2951","Jeff","88337"
"17523735","2013-07-08 09:54:12","1","134","Pandas: Efficient equivalent for SQL-HAVING Statement","2","0","","Andy","2951","",""
"17972938","2013-07-31 14:18:28","38","53692","check if string in pandas dataframe column is in list","2","1","13","user2333196","1656","Andy Hayden","218111"
"17966315","2013-07-31 09:17:35","2","2895","doing calculations in pandas dataframe based on trailing row","1","1","1","user2333196","1656","Andy Hayden","218111"
"18343444","2013-08-20 19:26:48","1","512","pandas groupby values in different column","2","0","1","user2333196","1656","unutbu","601449"
"18427711","2013-08-25 09:46:27","2","992","calculating running totals in separate columns in Pandas DF","2","1","1","user2333196","1656","Viktor Kerkez","30933"
